01月12日 10:46	高淳普法	【北航：陈小武存在对学生性骚扰行为】北京航空航天大学通报：对近期关于教师陈小武的实名举报和媒体的有关反映，学校开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​ 展开全文c
01月12日 10:43	沉淀的锋利	北航:教授陈小武存在对学生性骚扰行为 撤销其职务O北航:教授陈小武存在对学生性骚扰行为 撤销其职务 ​
01月12日 10:42	寿春一葉	对人渣叫兽零容忍！北航教授陈小武性骚扰女学生被取消教师资格O零容忍！北航教授陈小武性骚扰女学生被取消教师资格 ​
01月12日 10:42	勇敢60551	新京报：北航——陈小武存在性骚扰学生行为已撤职 上海早晨 180112 L新京报：北航——陈小武存在性骚扰学生行为已撤职 上海早晨 180112 @优酷 ​
01月12日 10:42	重庆检察	【查实！长江学者陈小武骚扰女学生被撤职，这次北航没有烂尾！】北京航空航天大学通报：对近期关于教师陈小武的实名举报和媒体的有关反映，学校开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取 ​ 展开全文c
01月12日 10:41	三寻dx	北航：陈小武存在性骚扰学生行为已撤职_搜狐新闻_搜狐网 O北航：陈小武存在性骚扰学生行为已撤职_搜狐新闻_搜狐网 ​
01月12日 10:40	天涯社区	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】据@北京航空航天大学 对近期关于北航教师陈小武的实名举报和媒体的有关反映，学校展开调查，现已查明陈小武存在对学生的性骚扰行为。撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​
01月12日 10:40	中国搜索	【教授陈小武存在对学生性骚扰行为 撤销其职务】北京航空航天大学昨晚发布通告称，已查明陈小武存在对学生的性骚扰行为。陈的行为严重违背教师的职业道德和行为规范，造成恶劣的社会影响，决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。#中国搜索# ​
01月12日 10:39	CCTV12庭审现场	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】北京航空航天大学昨晚发布通告称，已查明陈小武存在对学生的性骚扰行为。陈小武的行为严重违背教师的职业道德和行为规范，造成恶劣的社会影响，决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​ 展开全文c
01月12日 10:39	小马克2012	【北航：陈小武性骚扰属实 撤销其教师资格】【处理通报】对近期关于我校教师陈小武的实名举报和媒体的有关反映，学校本着高度负责、实事求是的态度，认真细致地开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背了教师的 （分享自 @凤凰网） O北航教授被举报性骚扰 校方：现已查明，情况属实 ​
01月12日 10:39	榆林小伙子看天下	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】北京航空航天大学昨晚发布通告称，已查明陈小武存在对学生的性骚扰行为。陈小武的行为严重违背教师的职业道德和行为规范，造成恶劣的社会影响，决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。（ ​ 展开全文c
01月12日 10:38	东营职业学院团委	#东职快讯# 【查实！长江学者陈小武骚扰女学生被撤职，这次北航没有烂尾！】1月11日晚，北京航空航天大学通报称，经调查，情况属实，决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。在举报事件仅仅过去10天后，北航就在第一时间作出了反馈。这一举动堪 ​ 展开全文c
01月12日 10:38	大公報-大公網	【北航：陈小武存在性骚扰学生行为 已将其撤职】1月11日晚，@北京航空航天大学 官方微博发布针对该校教师陈小武性骚扰女学生的调查结果：证实陈小武存在对学生的性骚扰行为，并决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​
01月12日 10:38	江门广播电视台	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】据@北京航空航天大学 对近期关于北航教师陈小武的实名举报和媒体的有关反映，学校展开调查，现已查明陈小武存在对学生的性骚扰行为。撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​
01月12日 10:38	张兴鼎	北航：教授陈小武存在性骚扰行为 取消其教师资格 O北航：教授陈小武存在性骚扰行为 取消其教师资格 ​
01月12日 10:38	耶鲁华人教授	北航：教授陈小武存在性骚扰行为 取消其教师资格O网页链接 ​
01月12日 10:37	香港商報網	【北航：陈小武性骚扰属实 撤销其教师资格】北京航空航天大学昨晚发布通告称，已查明陈小武存在对学生的性骚扰行为。陈小武的行为已严重违背教师的职业道德和行为规范，造成恶劣的社会影响，决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​ 展开全文c
01月12日 10:35	庙张	撤销教师资格! 北航: 陈小武存在对学生性骚扰行为 外号渣子武L撤销教师资格! 北航: 陈小武存在对学生性骚扰行为 @优酷 ​
01月12日 10:34	地大搬砖王	『北航：教授陈小武存在性骚扰行为 取消其教师资格_手机新浪网』O北航：教授陈小武存在性骚扰行为 取消其教师资格 ​
01月12日 10:34	中工网	【北航：陈小武存在对学生的性骚扰行为】昨夜，北京航空航天大学发布通告：已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背教师职业道德和行为规范，造成恶劣社会影响。根据国家和学校相关规定，撤销陈小武研究生院常务副院长职务，取消研究生导师资格，撤销教师职务，取消教师资格。 ​
01月12日 10:30	央视新闻	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】北京航空航天大学昨晚发布通告称，已查明陈小武存在对学生的性骚扰行为。陈小武的行为严重违背教师的职业道德和行为规范，造成恶劣的社会影响，决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。（ ​ 展开全文c
01月12日 10:30	小小的夏天689	【北航教授被指性骚扰事件进展｜现已查明，情况属实。】刚刚，@北京航空航天大学 通报称，对近期关于教师陈小武的实名举报情况，校方进行了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资 ​ 展开全文c
01月12日 10:30	枫云天	陈小武事件只是大学性侵案件的冰山一角，挂科、毕业相威胁的衣冠禽兽大有人在，每个学校总会有些风言风语，只是大家不挑明，挑明也没用，视乎默许了此类现象的存在。尤其对于研究生而言，导师的任何一个举动直接关乎到你的前途，60、70是性压抑的一代人，用职位便利满足自己的占有欲，学生也一般比较 ​ 展开全文c
01月12日 10:30	HSY02488	《北航：教授陈小武存在对学生性骚扰行为 取消其教师资格》刚刚，北京航空航天大学通报称，对近期关于教师陈小武的实名举报情况，校方进行了调查核实工作。O网页链接 ​
01月12日 10:30	安徽网	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】据@北京航空航天大学 对近期关于北航教师陈小武的实名举报和媒体的有关反映，学校展开调查，现已查明陈小武存在对学生的性骚扰行为。撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​ 展开全文c
01月12日 10:30	广州日报	【北航通报“女博士实名举报北航教授性骚扰” ：存在性骚扰行为，取消其教师资格】1月1日，美国硅谷华裔女学者罗女士，在网上实名举报北航教授陈小武性骚扰多名女学生。1月11日晚，@北京航空航天大学 发布处理通报：现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长 ​ 展开全文c
01月12日 10:29	汉中市检察院	#时事新闻速递# 【#北航通报#“女博士实名举报北航教授性骚扰” ：存在性骚扰行为，取消其教师资格】1月1日，美国硅谷华裔女学者罗女士，在网上实名举报北航教授陈小武性骚扰多名女学生。1月11日晚，@北京航空航天大学 发布处理通报：现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武 ​ 展开全文c
01月12日 10:29	天津日报	【北航：陈小武存在对学生的性骚扰行为】昨夜，北京航空航天大学发布通告：已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背教师职业道德和行为规范，造成恶劣社会影响。根据国家和学校相关规定，撤销陈小武研究生院常务副院长职务，取消研究生导师资格，撤销教师职务，取消教师资格。 ​ 展开全文c
01月12日 10:28	新华网	【查实！长江学者陈小武骚扰女学生被撤职，这次北航没有烂尾！】1月11日晚，北京航空航天大学通报称，经调查，情况属实，决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。在举报事件仅仅过去10天后，北航就在第一时间作出了反馈。这一举动堪称神速，通 ​ 展开全文c
01月12日 10:27	冰曦微语	【澎湃：北航：研究生导师陈小武存在性骚扰学生行为，已撤职】北京航空航天大学11日晚发布通报，称陈小武存在对学生的性骚扰行为。决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。O北航通报研究生导师陈小武被举报：有性骚扰学生行为，已撤职 ​​​
01月12日 10:26	中国青年报	【查实！长江学者陈小武骚扰女学生被撤职，这次北航没有烂尾！】1月11日晚，北京航空航天大学通报称，经调查，情况属实，决定撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。在举报事件仅仅过去10天后，北航就在第一时间作出了反馈。这一举动堪称神速，通 ​ 展开全文c
01月12日 10:26	婚姻与家庭杂志	【零容忍！北航教授陈小武性骚扰女学生被撤职】1月1日，北京航空航天大学女博士实名举报该校教授陈小武长期性骚扰女学生行为，引起社会关注。1月11日晚，北京航空航天大学官方微博就教师陈小武被举报一事发布调查处理通报_现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务 ​ 展开全文c
01月12日 10:23	今日坪里	【北京航空航天大学 处理通报】 对近期关于我校教师陈小武的实名举报和媒体的有关反映，学校本着高度负责、实事求是的态度，认真细致地开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。 陈小武的行为严重违背了教师的职业道德和行为规范，造成了恶劣的社会影响。根据国家 ​ 展开全文c
01月12日 10:23	陈一铭老师	互联网加速了信息的流通，使整个社会变得更加透明，个体的权益也会得到更好的保障。北航处理长江学者陈小武性骚扰这个事情就是典型的，试想，如果没有互联网，这是就不大可能被捅出来。 ​
01月12日 10:23	封面新闻	【北航通报陈小武性骚扰属实 举报者罗茜茜：等待与期待没有被辜负】北京航空航天大学布调查通报称，该校陈小武存在对学生的性骚扰行为，并决定撤销其研究生院常务副院长及研究生导师资格，撤销其教师职务、教师资格。北航教授性侵案举报者罗茜茜表示，三个月来的等待和期待没有被辜负，并对五位勇敢的 ​ 展开全文c
01月12日 10:23	媒体评论人刘辉	【陈小武被撤职警醒哪些性骚扰大学生的教授】，曾听某大学教授说:在大学某些教授对女学生性骚扰，见怪不怪。从2017年底曝出的几起大学教授博导性骚扰事件看，不是个案。北航这次零容忍为某些教授敲了警钟，要成为其它大学的样板。 ​
01月12日 10:23	膀胱绿子	陈小武，罗海丽，何兴丽都是从事教育行业的，可各自干的都不是什么人事。为什么会这样呢 ​
01月12日 10:22	北京时间	【北航教师被实名举报性骚扰学生 校方证实：取消其教师资格】@北京航空航天大学 11日晚通报：现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​
01月12日 10:21	桂林反邪	【北航通报陈小武性骚扰女学生事件：撤销职务，取消教师资格】@北京航空航天大学 2000级学生罗某实名举报，副导师陈小武曾多次性骚扰她。1月11日，校方通报：陈小武存在对学生的性骚扰行为，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​ 展开全文c
01月12日 10:21	天下传媒工作室	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】据@北京航空航天大学 对近期关于北航教师陈小武的实名举报和媒体的有关反映，学校展开调查，现已查明陈小武存在对学生的性骚扰行为。撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。为北航点赞，同时 ​ 展开全文c
01月12日 10:21	一路向前莫问归程	北航确认陈小武性骚扰女学生属实，再次撕开了高校性腐败的遮羞布 O北航确认陈小武性骚扰女学生属实，再次撕开了高校性腐败的遮羞布 ​
01月12日 10:21	天宇极巅1993	查实！长江学者陈小武骚扰女学生被撤职，这次北航没有烂尾！-教育频道-手机搜狐@手机QQ浏览器 O查实！长江学者陈小武骚扰女学生被撤职，这次北航没有烂尾！ ​
01月12日 10:18	抚州南城发布	[查实！长江学者陈小武骚扰女学生被撤职，这次北航没有烂尾！]北京航天航空大学博士生导师、长江学者陈小武被实名举报对学生性骚扰一事有了最新进展。O查实！长江学者陈小武骚扰女学生被撤职，这次北航没有烂尾！ ​
01月12日 10:18	J护理1701团支部	1. 京津冀晋鲁豫12-17日重污染 北京启动橙色预警2. 北航：教授陈小武存在性骚扰行为 取消其教师资格3. 2018年北京市机动车保有量将控制在610万辆以内4. 米卢重回中国任职 受聘成足协青训顾问5. 多地气温刷新入冬低温纪录 多部门密集出举措应对6. 特朗普宣布售挪威F35价格：52架总值100亿美元7. ​ 展开全文c
01月12日 10:17	抚州南城发布	[零容忍！北航教授陈小武性骚扰女学生被取消教师资格]处理通报全文对近期关于我校教师陈小武的实名举报和媒体的有关反映，学校本着高度负责、实事求是的态度，认真细致地开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背了教师的职业道德和行为规范，造成了 ​ 展开全文c
01月12日 10:17	南昌市府办发布	【北航：陈小武存在对学生的性骚扰行为】昨夜，北京航空航天大学发布通告：已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背教师职业道德和行为规范，造成恶劣社会影响。根据国家和学校相关规定，撤销陈小武研究生院常务副院长职务，取消研究生导师资格，撤销教师职务，取消教师资格。 ​
01月12日 10:17	河北文艺广播	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】据@北京航空航天大学 对近期关于北航教师陈小武的实名举报和媒体的有关反映，学校展开调查，现已查明陈小武存在对学生的性骚扰行为。撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​​​
01月12日 10:17	dxy-hpcompaq	请北航的朋友们监督，并关注后续的进展。因为上海之前就有先例，一位教师因为违规被处罚，但是过了一段时间之后，等舆论的峰潮过了，就又移步换岗。北航通报教授被举报性骚扰调查结果：情况属实 取消其教师资格 | 界面新闻（来自@界面）通报指出，陈小武的行为严重违背了教师的职业道德和行为规范， ​ 展开全文c
01月12日 10:16	情系百姓网站	情系百姓网,北航：教授陈小武存在性骚扰行为 取消其教师资格 - 情系百姓网 运用新闻传媒的手段，通过对老百姓普遍关心的社会时事剖析，扬善弃恶明达。为百姓排忧解难，维护百姓合法权益……,北航：教授陈小武存在性骚扰行为 取消其教师资格 O网页链接 ​
01月12日 10:15	乃丁格菲菲	北航：教授陈小武存在性骚扰行为 取消其教师资格 人渣，败类 O北航：教授陈小武存在性骚扰行为 取消其教师资格 ​
01月12日 10:12	彦忱_喵	就陈小武那个事情，我航只是做了我航该做的，大家觉得学校很有担当所以为学校骄傲。有的人就在那里bb说什么为什么不反思一下教师团队里出现这样的人你怎么知道学校没有反思开除不是反思和态度吗？何况这是某老师自己的问题不要什么都上升到学校吧我航计院就是强不服憋着 ​
01月12日 10:12	北京事哥	#北京事哥# 北航陈小武被举报性骚扰，现已查明，情况属实，决定撤销其研究生院常务副院长职务，取消其教师资格。 ​​​
01月12日 10:11	潮人基多	【北航通报陈小武性骚扰女学生事件：撤销职务，取消教师资格】@北京航空航天大学 2000级学生罗某实名举报，副导师陈小武曾多次性骚扰她。1月11日，校方通报：陈小武存在对学生的性骚扰行为，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​​​​... ​ 展开全文c
01月12日 10:10	英语环球广播	【北航教授被举报性骚扰 校方:现已查明 情况属实】昨晚，北京航空航天大学通过官方微博通报对华裔女学者罗茜茜实名举报北航博士生导师陈小武性骚扰的处理结果，查明陈小武存在对学生的性骚扰行为，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。Luo Qianq ​ 展开全文c
01月12日 10:09	小肚肚米有了	#搜狐新闻(资讯版)#《北航:陈小武存在对学生性骚扰行为 撤销其职务》刚刚，北京航空航天大学通报称，对近期关于教师陈小武的实名举报O网页链接 ​
01月12日 10:09	兰若尼不忌口	北航：教授陈小武存在对学生性骚扰行为。对近期关于我校教师陈小武的实名举报和媒体的有关反映，学校本着高度负责、实事求是的态度，认真细致地开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背了教师的职业道德和行为规范，造成了恶劣的社会影响。根据国家和学校 ​ 展开全文c
01月12日 10:09	风语智者739	北航证实教授陈小武性骚扰女学生！这次所有人都以北航为荣！@手机QQ浏览器 O北航证实教授陈小武性骚扰女学生！这次所有人都以北航为荣！ ​
01月12日 10:07	真理走丢了	枪毙这个禽兽，败坏北航形象，彰显政府从严治党力度。《北航：教授陈小武存在对学生性骚扰行为 取消其教师资格》刚刚，北京航空航天大学通报称，对近期关于教师陈小武的实名举报情况，校方进行了调查核实工作。O网页链接 ​
01月12日 10:06	彭水检察	【北航：陈小武存在性骚扰学生行为 已将其撤职】昨日(1月11日)晚间，针对近日关于北航教师陈小武的举报事件，北京航空航天大学官方微博作出进一步回应，称学校本着高度负责、实事求是的态度，认真细致地开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。（新京报）O北航：陈小武存在性骚扰学生行为 已将其撤职 ​
01月12日 10:04	全民话题	【#北航证实教授性骚扰学生# 取消其教师资格】之前，女博士罗茜茜实名举报其导师陈小武对其有性骚扰行为。昨天北京航空航天大学通报：陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。O北航：教授陈小武存在性骚扰行为 取消其教师资格 ​
01月12日 10:04	江枫少年	北航:教授陈小武存在对学生性骚扰行为 撤销其职务O北航:教授陈小武存在对学生性骚扰行为 撤销其职务 ​
01月12日 10:04	杨树资本集团	【北航：教授陈小武存在性骚扰行为 取消其教师资格】对近期关于我校教师陈小武的实名举报和媒体的有关反映，学校本着高度负责、实事求是的态度，认真细致地开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背了教师的职业道德和行为规范，造成了恶劣的社会影响。根据 ​ 展开全文c
01月12日 10:03	大象融媒	【北航：陈小武存在对学生的性骚扰行为】昨夜，北京航空航天大学发布通告：已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背教师职业道德和行为规范，造成恶劣社会影响。根据国家和学校相关规定，撤销陈小武研究生院常务副院长职务，取消研究生导师资格，撤销教师职务，取消教师资格。 ​
01月12日 10:03	Katherine__yy	北航教授陈小武因性骚扰被查，使人心有些许安慰。26岁林奕含用生命作为扩音器向这个世界勇敢发声。所有的叫兽，有一个女孩叫林奕含，在天上盯着你们，死死的盯着，盯着！ ​
01月12日 10:02	纸上速评	发布了头条文章：《北航通报陈小武，法治接力要跟上》 O北航通报陈小武，法治接力要跟上 ​
01月12日 10:02	新京报评论	【陈小武被撤职：对大学性骚扰就该零容忍】近日，北航毕业生、女博士罗茜茜实名举报其博士导师陈小武长期性骚扰女学生一事，引发广泛关注。1月11日晚，北航官微通报了处理结果：查明性骚扰事实，取消其教师资格。北航对陈小武的处理，没有拖泥带水，堪称高校在面对性骚扰、性侵丑闻时可资借鉴的典范。 ​ 展开全文c
01月12日 10:02	西安日报	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】据@北京航空航天大学 对近期关于北航教师陈小武的实名举报和媒体的有关反映，学校展开调查，现已查明陈小武存在对学生的性骚扰行为。撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​
01月12日 10:01	西安新闻网	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】据@北京航空航天大学 对近期关于北航教师陈小武的实名举报和媒体的有关反映，学校展开调查，现已查明陈小武存在对学生的性骚扰行为。撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​
01月12日 10:01	西安晚报	【北航：教授陈小武存在对学生性骚扰行为 撤销其职务】据@北京航空航天大学 对近期关于北航教师陈小武的实名举报和媒体的有关反映，学校展开调查，现已查明陈小武存在对学生的性骚扰行为。撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​
01月12日 12:59	全球热播视频	【北航：陈小武性骚扰学生，将其撤职】#北航教授被举报性骚扰# L一手video的秒拍视频 ​
01月12日 12:57	广东穗江律师事务所	#性骚扰#老师、女学生、家教、高校。北京航空航天大学1月11日发布公告称：“对近期关于我校教师陈小武的实名举报和媒体的有关反映，学校本着高度负责、实事求是的态度，认真细致地开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背了教师的职业道德和行为规范，造成 ​ 展开全文c
01月12日 12:56	淮信息学院16广播电视团支	【北航通报：教授陈小武存在性骚扰行为，取消其教师资格】@北京航空航天大学 已查明，陈小武存在对学生的性骚扰行为，其行为严重违背教师职业道德和行为规范，造成恶劣社会影响。根据规定，撤销陈小武研究生院常务副院长职务，取消研究生导师资格，撤销教师职务，取消教师资格。O北航：教授陈小武存在性骚扰行为，取消其教师资格 ​ 展开全文c
01月12日 12:55	吴yi凡是垃圾	继北航陈小武教授性侵女学生之后，又一北京教授性侵学生被实名举报O如何看待针对对外经贸大学统计学院薛原教授实施猥亵及长期性骚扰的举报？ 2杭州 · 祥符 ​
01月12日 12:55	老村长宁秋生	北航证实教授陈小武性骚扰女学生！这次所有人都以北航为荣O北航证实教授陈小武性骚扰女学生！这次所有人都以北航为荣 ​
01月12日 12:48	北京京润律师事务所	【北航：陈小武存在对学生性骚扰行为】北京航空航天大学通报：对近期关于教师陈小武的实名举报和媒体的有关反映，学校开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​
01月12日 12:45	shofarw	北航：教授陈小武存在性骚扰行为 取消其教师资格----- 说不定深挖能重创教师队伍，呵呵。 O北航：教授陈小武存在性骚扰行为 取消其教师资格 ​
01月12日 12:44	泥雪战壕困科京	2018年首日，华裔女学者罗茜茜实名举报了12年前作为她博士生副导师、现北京航空航天大学博士生导师、长江学者陈小武，称陈小武曾对她以及另外6名女性学生进行过性骚扰。生活不和谐，要积极联系组织，寻求组织上的帮助呀 ​
01月12日 12:42	新华视点	#新华微评# 【违反师德者必予严惩】@北京航空航天大学 对教师陈小武性骚扰学生一事作出处理，撤销职务、取消教师资格。教师职责比天大，此事不应止于让“禽兽”从业禁止。必须从法律层面给予严惩。只有让违反师德者如过街老鼠，龌龊之事才不会屡禁不止。如何杀一儆百、把“防火墙”扎得更牢，值得学校 ​ 展开全文c
01月12日 12:41	李宝明微宅	【北航：教授陈小武存在性骚扰行为 取消其教师资格】对近期关于我校教师陈小武的实名举报和媒体的有关反映，学校本着高度负责、实事求是的态度，认真细致地开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。 O北航：教授陈小武存在性骚扰行为 取消其教师资格 ​
01月12日 12:38	青海政法	【北航教授被举报性骚扰 校方通报：现已查明 情况属实！】@北京航空航天大学 通报，对近期关于该校教师陈小武的实名举报和媒体的有关反映，校方现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格！ ​ 展开全文c
01月12日 12:34	慕容萱	#实名举报陈小武# 北航发布处理通报教师陈小武对女学生性骚扰行为属实！撤销陈小武研究生院常务副院长职务！取消其研究生导师资格，撤销其教师职务，取消其教师资格！——为北航点赞！ ​
01月12日 12:33	枫云天	看到北航陈小武性侵案，让我想起了一个朋友。大学那会，选修分少两分，大三后半学期随便选修了一科，选修课大家都知道可以不用每天去上课，偶尔去几次就行。朋友女朋友学习不错，喜欢坐前排，朋友学渣，也就不怎么陪她去上课了。第一节课朋友女朋友就被老师指定成课程代表，负责学生的论文收发工 ​ 展开全文c
01月12日 12:31	绿岛2017那霸市	害群之马……精彩视频，不容错过！北航：陈小武存在性骚扰学生行为已撤职 L北航：陈小武存在性骚扰学生行为已撤职 ​
01月12日 12:31	庄里微	【北航：陈小武存在对学生性骚扰行为】北京航空航天大学通报：对近期关于教师陈小武的实名举报和媒体的有关反映，学校开展了调查核实工作。现已查明，陈小武存在对学生的性骚扰行为。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 ​ 展开全文c
01月12日 12:30	新民周刊	【北航：证实陈小武对学生性骚扰 已将其撤职】据@北京航空航天大学 ，现已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背了教师的职业道德和行为规范，造成了恶劣的社会影响。根据国家和学校相关规定，经研究决定，撤销陈小武研究生院常务副院长职务……O北航：研究生导师陈小武存在性骚扰学生行为 已撤职 ​
01月12日 12:28	铁打的都不敢在俺眼前晃plus	【处理色狼教授不是终点 北航等高校还缺一个机制】原标题：处理色狼教授不是终点 北航等高校还缺一个机制 　　11日晚,@北京航空航天大学在微博上发布了对该校教授陈小武性骚扰女学生的处理通报,通报称,陈小O处理色狼教授不是终点 北航等高校还缺一个机制 ​
01月12日 12:26	用户5627574737	北航：陈小武性骚扰学生，将其撤职L一手video的秒拍视频（上#秒拍#看我的最新短视频，下载秒拍->O网页链接） ​
01月12日 12:26	苏州仙人	北航教授陈小武 经调查其性骚扰行为被证实已被开除_楚秀网手机版@手机QQ浏览器 O网页链接 ​
01月12日 12:25	L_Stellar	北航陈小武性侵的新闻让我想起外公以前在乡里小学教书。小学的书记利用权威强奸好些六年级的女学生。那时候上六年级的学生都是十七八岁的姑娘。大多数教职工都选择了沉默。但是我外公知道后，也不听别人的劝，领着这些学生和家长去人民医院妇科做检查， 拿着医生开具的单子到处去举报这个书记。后来书 ​ 展开全文c
01月12日 12:24	安徽高校资讯	#大学生了吗#【北航：陈小武存在对学生的性骚扰行为】昨夜，北京航空航天大学发布通告：已查明，陈小武存在对学生的性骚扰行为。陈小武的行为严重违背教师职业道德和行为规范，造成恶劣社会影响。根据国家和学校相关规定，撤销陈小武研究生院常务副院长职务，取消研究生导师资格，撤销教师职务，取消教 ​ 展开全文c
01月12日 12:21	王子强财经视点	北航通报陈小武性骚扰属实 ​
01月12日 12:15	想旅行的拖鞋	【北航通报：陈小武存在对学生性骚扰行为】现已查明，陈小武存在对学生的性骚扰行为，严重违背了教师的职业道德和行为规范。经研究决定，撤销陈小武研究生院常务副院长职务，取消其研究生导师资格，撤销其教师职务，取消其教师资格。 O网页链接 ​
01月12日 12:14	杰出战士1	人和禽兽的区别，在于人能够控制自己的言行，据说浙大历史专业也有类似的案例//【女博士罗茜茜实名举报长江学者陈小武性骚扰女学生】 O女博士罗茜茜实名举报长江学者陈小武性骚扰女学生 ​
01月12日 12:13	郭书山	北航：教授陈小武存在性骚扰行为 取消其教师资格 O北航：教授陈小武存在性骚扰行为 取消其教师资格 ​
01月12日 12:07	hgwq	北航：教授陈小武存在对学生性骚扰行为 撤销其职务--新闻中心-中国警察网 O北航：教授陈小武存在对学生性骚扰行为 撤销其职务 ​
01月12日 12:06	新安晚报	【北航通报：教授陈小武存在性骚扰行为，取消其教师资格】@北京航空航天大学 已查明，陈小武存在对学生的性骚扰行为，其行为严重违背教师职业道德和行为规范，造成恶劣社会影响。根据规定，撤销陈小武研究生院常务副院长职务，取消研究生导师资格，撤销教师职务，取消教师资格。O北航：教授陈小武存在性骚扰行为，取消其教师资格 ​
